sample_second,zone_id,zone,current_count,projected_count,previous_count,count_delta,inflow,outflow,projected_inflow,projected_outflow,new_entries,disappeared,mean_confidence,mean_speed,mean_velocity_x,mean_velocity_y,predicted_ratio,mean_bbox_area,target_second,target_next_count,data_split
101.0,2,right_sidewalk,8.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.756162,48.61125,-28.75,22.375,0.0,13699.125,102.0,6,train
102.0,0,left_sidewalk,3.0,3.0,4.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.639533,28.976667,-26.166667,12.333333,0.0,10258.0,103.0,3,train
102.0,1,center_walkway,8.0,8.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.821275,56.11125,-12.3125,17.0,0.0,8426.25,103.0,9,train
102.0,2,right_sidewalk,6.0,6.0,8.0,-2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.75705,67.041667,-46.333333,23.166667,0.0,18633.833333,103.0,6,train
103.0,0,left_sidewalk,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578,32.223333,-30.0,11.333333,0.0,10539.666667,104.0,4,train
103.0,1,center_walkway,9.0,9.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7431,73.94,-40.888889,10.666667,0.0,9247.111111,104.0,8,train
103.0,2,right_sidewalk,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.67595,38.183333,-19.166667,9.0,0.0,19459.666667,104.0,7,train
104.0,0,left_sidewalk,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.601975,38.5,-13.875,1.0,0.0,9314.25,105.0,4,train
104.0,1,center_walkway,8.0,8.0,9.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.680038,87.1275,-57.3125,16.25,0.125,8853.875,105.0,8,train
104.0,2,right_sidewalk,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.566157,53.215714,-8.0,2.142857,0.0,16228.714286,105.0,8,train
105.0,0,left_sidewalk,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.596025,27.225,-24.125,12.75,0.0,13564.25,106.0,4,train
105.0,1,center_walkway,8.0,9.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.722187,65.0525,-26.4375,21.875,0.125,9658.25,106.0,8,train
105.0,2,right_sidewalk,8.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.618675,48.03875,-11.4375,-7.5,0.0,15635.875,106.0,7,train
106.0,0,left_sidewalk,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4302,67.5225,6.25,-8.75,0.25,14853.0,107.0,4,train
106.0,1,center_walkway,8.0,7.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.69605,69.325,-40.5,32.5,0.0,12267.125,107.0,7,train
106.0,2,right_sidewalk,7.0,7.0,8.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.759743,66.967143,-5.928571,15.857143,0.0,14245.857143,107.0,8,train
107.0,0,left_sidewalk,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.690775,84.4475,-26.25,13.75,0.0,14529.25,108.0,5,train
107.0,1,center_walkway,7.0,7.0,8.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.768843,75.081429,-42.142857,35.857143,0.0,12591.714286,108.0,7,train
107.0,2,right_sidewalk,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.71175,61.9025,-16.25,38.375,0.0,15801.125,108.0,7,train
108.0,0,left_sidewalk,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.51254,68.036,-20.3,8.6,0.2,11425.8,109.0,4,train
108.0,1,center_walkway,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7405,82.232857,-44.428571,42.285714,0.0,14496.714286,109.0,7,train
108.0,2,right_sidewalk,7.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8683,66.731429,-19.642857,31.285714,0.0,17488.428571,109.0,8,train
109.0,0,left_sidewalk,4.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.422,50.955,-8.25,6.75,0.0,13534.0,110.0,4,train
109.0,1,center_walkway,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771614,87.02,-50.642857,49.285714,0.0,16871.285714,110.0,6,train
109.0,2,right_sidewalk,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.747487,56.96125,-15.5,38.125,0.0,19264.5,110.0,7,train
110.0,0,left_sidewalk,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612675,57.3675,-13.25,6.75,0.0,14035.5,111.0,4,train
110.0,1,center_walkway,6.0,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.741433,106.691667,-71.833333,71.0,0.0,22897.166667,111.0,7,train
110.0,2,right_sidewalk,7.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8614,73.947143,-15.714286,48.428571,0.0,21184.714286,111.0,8,train
111.0,0,left_sidewalk,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620775,52.36,-9.125,4.5,0.0,10852.25,112.0,3,train
111.0,1,center_walkway,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.783986,98.411429,-71.142857,58.428571,0.0,21483.285714,112.0,6,train
111.0,2,right_sidewalk,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.74345,69.8475,-5.25,44.375,0.0,21400.0,112.0,9,train
112.0,0,left_sidewalk,3.0,4.0,4.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6485,27.85,24.0,-16.333333,0.0,9585.0,113.0,4,train
112.0,1,center_walkway,6.0,5.0,7.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8281,95.77,-74.583333,26.833333,0.0,15039.0,113.0,4,train
112.0,2,right_sidewalk,9.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.709622,74.234444,-10.777778,34.444444,0.0,20717.555556,113.0,7,train
113.0,0,left_sidewalk,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.724375,56.7675,-9.125,6.0,0.0,13990.5,114.0,5,train
113.0,1,center_walkway,4.0,5.0,6.0,-2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.7045,51.0875,-27.875,27.75,0.0,10768.25,114.0,3,train
113.0,2,right_sidewalk,7.0,6.0,9.0,-2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.772229,84.341429,-39.285714,29.285714,0.0,18618.142857,114.0,7,train
114.0,0,left_sidewalk,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.57328,47.778,-20.5,4.4,0.0,11437.0,115.0,5,train
114.0,1,center_walkway,3.0,4.0,4.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.769933,72.523333,-43.833333,28.333333,0.0,12573.666667,115.0,6,train
114.0,2,right_sidewalk,7.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.793186,74.047143,-51.857143,4.428571,0.0,12747.714286,115.0,2,train
115.0,0,left_sidewalk,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56672,60.508,-33.2,17.6,0.0,11462.0,116.0,6,train
115.0,1,center_walkway,6.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.579817,61.743333,-57.916667,9.333333,0.0,7850.5,116.0,5,train
115.0,2,right_sidewalk,2.0,2.0,7.0,-5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.8951,34.71,-10.5,-34.5,0.0,12299.0,116.0,2,train
116.0,0,left_sidewalk,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.519183,51.37,7.0,-36.333333,0.0,8282.833333,117.0,6,train
116.0,1,center_walkway,5.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.71592,54.708,-42.8,13.4,0.0,7577.0,117.0,5,train
116.0,2,right_sidewalk,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89225,32.42,-23.75,-21.5,0.0,12137.0,117.0,2,train
117.0,0,left_sidewalk,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.567,23.866667,13.166667,-7.666667,0.0,8612.166667,118.0,5,train
117.0,1,center_walkway,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75434,57.042,-47.1,16.4,0.0,8325.6,118.0,5,train
117.0,2,right_sidewalk,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9091,27.36,-7.5,-24.0,0.0,11758.5,118.0,4,train
118.0,0,left_sidewalk,5.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.71592,38.292,9.9,-4.8,0.0,9206.0,119.0,5,train
118.0,1,center_walkway,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64948,63.044,-57.2,17.4,0.0,9043.6,119.0,4,train
118.0,2,right_sidewalk,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.62845,11.1025,1.75,-12.0,0.0,10500.5,119.0,6,train
119.0,0,left_sidewalk,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.69412,29.134,26.9,-11.4,0.0,9647.6,120.0,6,train
119.0,1,center_walkway,4.0,5.0,5.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5727,86.2425,-82.375,29.5,0.0,11567.0,120.0,6,train
119.0,2,right_sidewalk,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.641983,23.738333,15.833333,-7.0,0.0,18213.166667,120.0,5,train
120.0,0,left_sidewalk,6.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6731,30.981667,12.083333,-6.333333,0.0,8087.333333,121.0,4,train
120.0,1,center_walkway,6.0,7.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.624333,53.575,-51.083333,18.5,0.0,10121.333333,121.0,6,train
120.0,2,right_sidewalk,5.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75874,47.382,17.7,-31.2,0.0,16972.4,121.0,5,train
121.0,0,left_sidewalk,4.0,4.0,6.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7246,30.205,7.125,-2.5,0.0,10400.5,122.0,4,train
121.0,1,center_walkway,6.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.660933,26.451667,-8.416667,13.166667,0.0,4276.333333,122.0,6,train
121.0,2,right_sidewalk,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7024,48.352,21.0,-45.6,0.0,15147.2,122.0,4,train
122.0,0,left_sidewalk,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744225,32.1,2.75,-0.75,0.0,9916.25,123.0,5,train
122.0,1,center_walkway,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6391,20.173333,-6.583333,14.833333,0.0,4641.0,123.0,5,train
122.0,2,right_sidewalk,4.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73325,64.775,27.5,-75.0,0.25,14491.0,123.0,4,train
123.0,0,left_sidewalk,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.63936,33.796,-0.1,-4.8,0.0,8007.8,124.0,5,train
123.0,1,center_walkway,5.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.77962,40.094,-36.0,22.6,0.0,6349.2,124.0,5,train
123.0,2,right_sidewalk,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6774,38.8575,16.0,-41.25,0.0,13201.0,124.0,3,train
124.0,0,left_sidewalk,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67246,32.144,-5.0,-2.0,0.0,7938.8,125.0,5,train
124.0,1,center_walkway,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82216,45.972,-40.0,23.8,0.0,6778.0,125.0,4,train
124.0,2,right_sidewalk,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.869833,30.61,13.333333,-30.666667,0.0,12768.333333,125.0,5,train
125.0,0,left_sidewalk,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.63014,34.298,-6.1,1.4,0.0,7937.0,126.0,5,train
125.0,1,center_walkway,4.0,5.0,5.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7969,51.945,-44.75,28.25,0.0,8713.5,126.0,5,train
125.0,2,right_sidewalk,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.64636,27.542,3.2,-8.8,0.0,9014.0,126.0,5,train
126.0,0,left_sidewalk,5.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.57916,38.97,-11.7,16.4,0.0,8944.8,127.0,8,train
126.0,1,center_walkway,5.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.65886,54.15,-40.0,18.0,0.0,8067.2,127.0,4,train
126.0,2,right_sidewalk,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68494,32.236,0.2,-6.8,0.0,8901.2,127.0,6,train
127.0,0,left_sidewalk,8.0,9.0,5.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.489237,39.93375,-19.6875,4.25,0.0,7327.25,128.0,11,train
127.0,1,center_walkway,4.0,3.0,5.0,-1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.789025,49.4275,-44.0,25.25,0.0,12127.75,128.0,2,train
127.0,2,right_sidewalk,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5825,23.261667,3.833333,-1.5,0.0,8324.5,128.0,6,train
128.0,0,left_sidewalk,11.0,12.0,8.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,0.490964,31.329091,-20.454545,7.727273,0.0,8575.454545,129.0,12,train
128.0,1,center_walkway,2.0,1.0,4.0,-2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.84965,83.84,-73.5,39.0,0.0,11062.0,129.0,3,train
128.0,2,right_sidewalk,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.742833,84.436667,57.25,-1.166667,0.0,14351.833333,129.0,6,train
129.0,0,left_sidewalk,12.0,12.0,11.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.519158,63.198333,-35.666667,9.333333,0.0,8606.083333,130.0,12,train
129.0,1,center_walkway,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.832833,57.173333,1.666667,15.666667,0.0,15184.333333,130.0,3,train
129.0,2,right_sidewalk,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7172,65.583333,29.0,-28.5,0.0,13559.166667,130.0,6,train
130.0,0,left_sidewalk,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.674292,53.73,-29.208333,10.333333,0.0,8710.25,131.0,14,train
130.0,1,center_walkway,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8557,96.166667,30.333333,16.333333,0.0,20121.333333,131.0,4,train
130.0,2,right_sidewalk,6.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.847167,60.495,14.333333,-21.166667,0.0,13064.166667,131.0,7,train
131.0,0,left_sidewalk,14.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5817,50.902857,-33.428571,15.857143,0.0,8080.071429,132.0,12,train
131.0,1,center_walkway,4.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.85825,39.5125,-13.375,15.5,0.0,15542.75,132.0,4,train
131.0,2,right_sidewalk,7.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.864157,58.125714,20.714286,-23.142857,0.0,16186.428571,132.0,8,train
132.0,0,left_sidewalk,12.0,12.0,14.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.650475,59.499167,-44.541667,29.166667,0.0,10290.5,133.0,14,train
132.0,1,center_walkway,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.864825,86.5325,10.5,19.0,0.0,24866.25,133.0,5,train
132.0,2,right_sidewalk,8.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.813163,58.26375,13.0,-17.375,0.0,15027.125,133.0,7,train
133.0,0,left_sidewalk,14.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.622007,57.739286,-39.142857,17.214286,0.0,9637.428571,134.0,14,train
133.0,1,center_walkway,5.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.80994,83.482,-11.6,-9.8,0.0,22908.2,134.0,6,train
133.0,2,right_sidewalk,7.0,7.0,8.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.791686,69.885714,7.785714,-4.714286,0.0,16474.428571,134.0,8,train
134.0,0,left_sidewalk,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.581029,57.996429,-32.392857,6.571429,0.071429,10528.785714,135.0,13,train
134.0,1,center_walkway,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.824867,73.455,-15.583333,-27.333333,0.0,19580.5,135.0,6,train
134.0,2,right_sidewalk,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.683925,61.205,-0.75,4.75,0.0,15900.5,135.0,6,train
135.0,0,left_sidewalk,13.0,13.0,14.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.686785,65.802308,-32.192308,30.076923,0.0,11704.230769,136.0,12,train
135.0,1,center_walkway,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803533,94.375,-2.416667,-32.333333,0.0,18676.0,136.0,5,train
135.0,2,right_sidewalk,6.0,6.0,8.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.832033,69.13,2.083333,6.833333,0.0,18479.5,136.0,7,train
136.0,0,left_sidewalk,12.0,12.0,13.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.580508,76.895,-46.5,28.416667,0.0,12970.666667,137.0,11,train
136.0,1,center_walkway,5.0,4.0,6.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.87566,82.59,31.9,-49.0,0.0,18208.6,137.0,5,train
136.0,2,right_sidewalk,7.0,8.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.67,51.482857,3.857143,9.571429,0.0,15772.714286,137.0,7,train
137.0,0,left_sidewalk,11.0,11.0,12.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.677427,82.753636,-65.090909,37.0,0.0,13973.272727,138.0,12,train
137.0,1,center_walkway,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.77836,73.96,31.1,-48.6,0.0,16254.2,138.0,5,train
137.0,2,right_sidewalk,7.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.605843,54.231429,-7.571429,-12.714286,0.0,14903.142857,138.0,8,train
138.0,0,left_sidewalk,12.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.742292,69.135,-30.208333,6.75,0.0,12705.333333,139.0,11,train
138.0,1,center_walkway,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.77884,65.144,28.9,-42.0,0.0,14429.2,139.0,4,train
138.0,2,right_sidewalk,8.0,9.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.66945,41.4,-15.3125,-9.625,0.0,10859.5,139.0,6,train
139.0,0,left_sidewalk,11.0,11.0,12.0,-1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.707164,49.709091,-8.863636,-11.363636,0.0,10591.454545,140.0,11,train
139.0,1,center_walkway,4.0,4.0,5.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.727525,48.165,19.125,-20.25,0.0,11229.0,140.0,5,train
139.0,2,right_sidewalk,6.0,6.0,8.0,-2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.609833,71.163333,-14.083333,-19.5,0.333333,9455.166667,140.0,4,train
140.0,0,left_sidewalk,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.575991,71.017273,-16.727273,9.090909,0.0,9869.272727,141.0,12,train
140.0,1,center_walkway,5.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.77118,54.356,2.7,-11.4,0.2,10066.6,141.0,4,train
140.0,2,right_sidewalk,4.0,4.0,6.0,-2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.7166,74.855,-13.375,-29.0,0.0,13113.75,141.0,5,train
141.0,0,left_sidewalk,12.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5901,64.015833,-10.916667,14.25,0.0,11347.833333,142.0,10,train
141.0,1,center_walkway,4.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.86595,61.7375,-6.875,-6.5,0.0,11834.25,142.0,4,train
141.0,2,right_sidewalk,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.73324,62.072,52.9,-20.8,0.0,14218.6,142.0,7,train
142.0,0,left_sidewalk,10.0,10.0,12.0,-2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.61184,64.095,-16.2,11.0,0.0,10273.5,143.0,10,train
142.0,1,center_walkway,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865775,58.045,-9.625,-2.25,0.0,11846.0,143.0,4,train
142.0,2,right_sidewalk,7.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.677171,56.922857,23.285714,-5.142857,0.0,14526.0,143.0,6,train
143.0,0,left_sidewalk,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6253,76.807,-19.15,6.6,0.0,12358.6,144.0,10,train
143.0,1,center_walkway,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865975,59.585,-14.25,-0.0,0.0,11917.75,144.0,5,train
143.0,2,right_sidewalk,6.0,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.72125,66.73,16.833333,-9.5,0.0,15705.0,144.0,6,train
144.0,0,left_sidewalk,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.66172,79.724,-9.5,3.2,0.1,11906.6,145.0,11,train
144.0,1,center_walkway,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.71826,51.168,-16.0,2.6,0.0,9505.8,145.0,4,train
144.0,2,right_sidewalk,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820183,55.661667,13.75,-8.666667,0.0,15282.5,145.0,7,train
145.0,0,left_sidewalk,11.0,11.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.695836,63.858182,11.454545,-0.272727,0.0,11462.636364,146.0,11,train
145.0,1,center_walkway,4.0,4.0,5.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.85325,65.5775,-23.75,9.0,0.0,12240.5,146.0,4,train
145.0,2,right_sidewalk,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.660371,46.928571,7.857143,-9.285714,0.0,14044.428571,146.0,10,train
146.0,0,left_sidewalk,11.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.592182,58.484545,19.681818,-6.090909,0.0,9287.545455,147.0,10,train
146.0,1,center_walkway,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.785425,68.645,-17.0,13.75,0.0,12912.5,147.0,4,train
146.0,2,right_sidewalk,10.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.65153,36.548,-1.55,4.8,0.0,11127.0,147.0,9,train
147.0,0,left_sidewalk,10.0,10.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4861,54.984,21.35,-13.1,0.0,7972.2,148.0,7,train
147.0,1,center_walkway,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867475,72.465,-21.875,18.25,0.0,13679.75,148.0,4,train
147.0,2,right_sidewalk,9.0,9.0,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7755,53.454444,5.555556,15.444444,0.0,14354.333333,148.0,9,train
148.0,0,left_sidewalk,7.0,6.0,10.0,-3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.627514,64.441429,14.714286,0.142857,0.0,10074.0,149.0,9,train
148.0,1,center_walkway,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.836025,76.9875,-26.875,25.75,0.0,15427.5,149.0,4,train
148.0,2,right_sidewalk,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650489,52.504444,0.555556,6.666667,0.0,17196.0,149.0,10,train
149.0,0,left_sidewalk,9.0,8.0,7.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.489811,48.207778,10.166667,1.444444,0.111111,6960.777778,150.0,6,train
149.0,1,center_walkway,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.77805,78.7475,-30.375,12.25,0.0,13053.0,150.0,5,train
149.0,2,right_sidewalk,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.67575,43.192,5.4,-0.3,0.1,17507.8,150.0,10,train
150.0,0,left_sidewalk,6.0,6.0,9.0,-3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.6135,14.971667,11.0,-4.0,0.0,7974.166667,151.0,7,train
150.0,1,center_walkway,5.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.65496,77.77,-12.4,-5.4,0.0,8447.4,151.0,4,train
150.0,2,right_sidewalk,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73835,50.155,-0.05,-9.5,0.0,17307.6,151.0,10,train
151.0,0,left_sidewalk,7.0,8.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6074,21.46,3.714286,-0.285714,0.0,7630.714286,152.0,9,train
151.0,1,center_walkway,4.0,3.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.72385,56.685,3.875,-6.75,0.0,7616.0,152.0,3,train
151.0,2,right_sidewalk,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.69731,62.697,7.95,-30.5,0.0,16713.6,152.0,10,train
152.0,0,left_sidewalk,9.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.505822,32.05,-15.722222,1.555556,0.0,7564.444444,153.0,8,train
152.0,1,center_walkway,3.0,3.0,4.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5978,33.336667,30.666667,-20.0,0.0,4804.666667,153.0,4,train
