sample_second,track_id,zone_id,foot_x_px,foot_y_px,ground_x_m,ground_y_m,velocity_x_m_s,velocity_y_m_s,speed_m_s,pixel_projected_zone_1s,ground_projected_zone_1s,confidence,tracking_state
182.2,692,3,37.0,649.0,21.81742,28.39308,0.418502,-0.400337,0.579149,3,3,0.9176,detected
182.4,281,3,51.0,433.0,28.483336,34.892689,0.143568,0.171497,0.223659,3,3,0.383,detected
182.4,483,3,142.0,418.0,29.64674,34.272428,-0.003202,0.006857,0.007568,3,3,0.244,detected
182.4,550,0,859.0,241.0,44.189351,29.486511,0.681431,-1.070492,1.268977,0,0,0.7201,detected
182.4,578,4,1194.0,656.0,27.445838,15.35366,0.031216,0.006683,0.031924,4,4,0.91,detected
182.4,590,0,1194.0,139.0,55.913182,27.305682,-2.028942,-0.41031,2.070014,0,0,0.7337,detected
182.4,607,1,1329.5,153.0,55.721427,23.913038,2.235391,0.429871,2.276349,1,1,0.6292,detected
182.4,615,2,1862.5,341.0,44.464143,10.541891,-0.035207,-0.092914,0.099361,2,2,0.2775,detected
182.4,623,4,625.5,558.0,27.469159,23.574866,-2.740601,-0.127674,2.743574,4,4,0.908,detected
182.4,633,0,1117.0,200.0,49.415375,26.321294,-0.510829,-2.70953,2.757263,1,1,0.7602,detected
182.4,638,0,819.5,210.0,46.25236,31.592985,2.903182,0.158876,2.907526,0,0,0.5835,detected
182.4,642,0,950.0,210.0,47.239852,29.084655,3.142097,0.47318,3.177526,0,0,0.4512,detected
182.4,660,1,1244.5,149.0,55.339689,25.823915,-2.256921,-0.593349,2.333614,1,1,0.7792,detected
182.4,662,0,723.5,263.0,41.703734,31.040368,3.691995,0.653998,3.749472,0,0,0.7792,detected
182.4,664,5,1736.0,618.0,31.319556,9.632256,2.204529,-0.10109,2.206846,2,2,0.9237,detected
182.4,666,5,1359.5,590.0,30.326786,14.251946,1.76281,-0.13409,1.767902,5,5,0.9243,detected
182.4,669,4,917.5,723.0,24.344072,17.447972,-4.963588,-0.602325,5.0,4,4,0.9022,detected
182.4,671,0,1038.0,240.0,45.596244,26.286132,4.966978,0.573701,5.0,0,0,0.8232,detected
182.4,674,0,1053.5,114.0,57.353176,31.58538,0.0,0.0,0.0,0,0,0.4066,detected
182.4,675,0,1089.0,133.0,55.576264,29.817462,0.0,0.0,0.0,0,0,0.2612,detected
182.4,686,5,1903.0,1071.0,21.511667,6.365049,0.161942,0.01588,0.162719,5,5,0.3115,detected
182.4,690,5,1563.5,1080.0,19.924829,8.6711,0.187091,-0.357924,0.403872,5,5,0.9112,detected
182.4,692,3,54.0,637.0,22.186298,28.512721,0.893797,-0.067489,0.896341,3,3,0.8902,detected
182.6,281,3,52.0,437.0,28.336729,34.727476,-0.038049,-0.038025,0.053792,3,3,0.4268,detected
182.6,483,3,142.0,418.0,29.64674,34.272428,0.0,0.0,0.0,3,3,0.2134,detected
182.6,550,0,871.5,236.0,44.645322,29.463187,1.346202,-0.731338,1.53203,0,0,0.7515,detected
182.6,578,4,1194.0,656.0,27.445838,15.35366,0.0,0.0,0.0,4,4,0.9164,detected
182.6,590,0,1191.5,143.0,55.467517,27.181304,-1.995574,-0.414306,2.038128,0,0,0.6779,detected
182.6,607,1,1331.5,150.0,56.050531,23.984363,2.142905,0.438752,2.18736,1,1,0.5739,detected
182.6,615,2,1863.0,342.0,44.405859,10.524127,-0.097737,-0.096999,0.1377,2,2,0.2875,detected
182.6,623,4,606.5,570.0,26.983742,23.54965,-2.599316,-0.097441,2.601141,4,4,0.9057,detected
182.6,633,0,1138.0,204.0,49.251981,25.772149,-0.653859,-2.798076,2.873458,1,1,0.738,detected
182.6,638,0,833.5,206.0,46.67709,31.507202,3.020462,0.183544,3.026034,0,0,0.5645,detected
182.6,642,0,957.5,207.0,47.541604,29.069531,2.509467,0.122849,2.512473,0,0,0.4436,detected
182.6,660,1,1241.5,152.0,55.003451,25.763151,-2.013832,-0.501807,2.075411,1,1,0.7738,detected
182.6,662,0,738.0,259.0,42.073109,30.946043,3.203957,0.309012,3.218824,0,0,0.5944,detected
182.6,664,5,1747.0,602.0,31.918643,9.628168,2.346835,-0.053653,2.347449,2,2,0.9213,detected
182.6,666,5,1370.5,574.0,30.92957,14.312745,2.171413,0.045679,2.171894,5,5,0.9217,detected
182.6,669,4,856.0,783.0,22.653076,17.2893,-4.965019,-0.590416,5.0,4,4,0.8919,detected
182.6,671,0,1053.0,229.0,46.544914,26.41717,4.963943,0.599391,5.0,0,0,0.7877,detected
182.6,674,0,1042.0,103.0,58.531144,32.464054,4.007828,2.989534,5.0,0,0,0.2715,detected
182.6,675,0,1093.0,132.0,55.720388,29.781379,0.720618,-0.180416,0.74286,0,0,0.5873,detected
182.6,684,0,1312.0,61.0,66.791417,28.432305,-1.666229,-0.094562,1.66891,0,0,0.2074,detected
182.6,686,5,1903.0,1074.0,21.463749,6.359107,0.081636,0.006761,0.081916,5,5,0.3681,detected
182.6,690,5,1574.0,1080.0,19.966534,8.592562,0.192449,-0.366616,0.414058,5,5,0.9287,detected
182.6,692,3,76.0,628.0,22.512386,28.502939,1.077958,-0.062844,1.079789,3,3,0.8826,detected
182.6,695,5,1149.0,1080.0,18.380048,11.917821,0.0,0.0,0.0,5,5,0.8421,detected
182.8,281,3,53.0,437.0,28.342807,34.714906,-0.03806,-0.038015,0.053793,3,3,0.4553,detected
182.8,483,3,142.0,419.0,29.606108,34.233871,-0.043833,-0.031701,0.054095,3,3,0.2817,detected
182.8,550,0,885.0,232.0,45.040978,29.379675,1.856642,-0.443918,1.908975,0,0,0.7156,detected
182.8,578,4,1194.0,656.0,27.445838,15.35366,0.0,0.0,0.0,4,4,0.9153,detected
182.8,590,0,1187.5,145.0,55.221412,27.177092,-1.980768,-0.412737,2.023312,0,0,0.335,detected
182.8,607,1,1334.5,144.0,56.709564,24.150161,2.280775,0.495098,2.333893,1,1,0.6527,detected
182.8,615,2,1864.0,343.0,44.349822,10.499635,-0.162237,-0.094165,0.187584,2,2,0.2949,detected
182.8,623,4,587.0,585.0,26.4148,23.467346,-2.735704,-0.233123,2.745618,4,4,0.8914,detected
182.8,633,0,1168.5,151.0,54.429131,27.308981,4.513004,-0.736414,4.572691,0,0,0.1646,detected
182.8,638,0,847.0,201.0,47.185669,31.477795,2.553373,-0.139535,2.557182,0,0,0.5656,detected
182.8,642,0,965.5,202.0,48.015813,29.130685,2.382581,0.081758,2.383984,0,0,0.6214,detected
182.8,660,1,1239.0,156.0,54.574422,25.652449,-1.981065,-0.50527,2.044485,1,1,0.7934,detected
182.8,662,0,752.0,252.0,42.649859,30.98856,3.202549,0.284938,3.215199,0,0,0.5479,detected
182.8,664,5,1755.0,593.0,32.272411,9.606192,2.370259,-0.022224,2.370364,2,2,0.9285,detected
182.8,666,5,1379.0,563.0,31.360343,14.344118,2.540029,0.219751,2.549517,5,5,0.9015,detected
182.8,669,4,783.0,838.0,21.155539,17.311126,-4.977324,-0.475658,5.0,4,4,0.8296,detected
182.8,671,0,1065.0,215.0,47.743899,26.722703,4.944019,0.746107,5.0,0,0,0.7887,detected
182.8,674,0,1031.5,120.0,56.4724,31.745561,-2.201941,0.400453,2.238059,0,0,0.5146,detected
182.8,675,0,1097.0,125.0,56.520685,30.046734,2.361052,0.57318,2.42963,0,0,0.5204,detected
182.8,684,0,1308.0,68.0,65.749824,28.158717,-2.812655,-0.536899,2.86344,0,0,0.2364,detected
182.8,686,5,1903.5,1076.0,21.434173,6.352117,0.05206,-0.000228,0.052061,5,5,0.4641,detected
182.8,690,5,1588.0,1080.0,20.022439,8.488362,0.209865,-0.397492,0.449492,5,5,0.9231,detected
182.8,692,3,99.5,617.0,22.906453,28.525503,1.256433,-0.027711,1.256739,3,3,0.895,detected
182.8,695,5,1159.5,1080.0,18.418152,11.834216,0.190518,-0.418026,0.459394,5,5,0.8793,detected
182.8,696,1,1178.0,206.0,49.420607,24.946347,0.0,0.0,0.0,1,1,0.7793,detected
183.0,281,3,53.0,437.0,28.342807,34.714906,-0.035015,-0.044306,0.056472,3,3,0.4361,detected
183.0,483,3,142.0,423.0,29.444545,34.080537,-0.205396,-0.185034,0.276451,3,3,0.5674,detected
183.0,550,0,898.0,227.0,45.513866,29.346607,2.240792,-0.249978,2.254693,0,0,0.6306,detected
183.0,578,4,1194.0,656.0,27.445838,15.35366,-0.028848,-0.012235,0.031335,4,4,0.9154,detected
183.0,590,0,1183.5,121.0,57.789479,28.362048,0.956064,0.823606,1.261897,0,0,0.3231,detected
183.0,607,1,1337.5,142.0,56.951085,24.164193,2.187935,0.481072,2.240199,1,1,0.515,detected
183.0,615,2,1865.5,343.0,44.356099,10.479319,-0.099633,-0.089799,0.134129,2,2,0.3185,detected
183.0,623,4,567.0,597.0,25.946504,23.455963,-2.621845,-0.152446,2.626273,4,4,0.9046,detected
183.0,633,0,1186.0,181.0,51.690691,25.72509,1.949682,-1.746865,2.617784,1,1,0.6873,detected
183.0,638,0,860.5,196.0,47.702634,31.448381,2.441266,-0.231557,2.452224,0,0,0.2466,detected
183.0,642,0,975.0,197.0,48.509798,29.163905,2.247016,0.047838,2.247525,0,0,0.6429,detected
183.0,660,1,1236.5,160.0,54.151282,25.543265,-2.064493,-0.529764,2.13138,1,1,0.7064,detected
183.0,662,0,768.0,241.0,43.537656,31.169927,3.482789,0.442108,3.510737,0,0,0.6353,detected
183.0,664,5,1761.0,577.0,32.874234,9.658189,2.332865,-0.018062,2.332935,2,2,0.9232,detected
183.0,666,5,1387.0,544.0,32.090728,14.483017,2.746599,0.313254,2.764405,2,2,0.9165,detected
183.0,669,4,697.0,892.0,19.73026,17.45966,-4.990232,-0.312378,5.0,4,4,0.5646,detected
183.0,671,0,1076.5,199.0,49.16339,27.131355,4.907259,0.958547,5.0,0,0,0.7292,detected
183.0,674,0,1022.0,130.0,55.291528,31.415901,-3.43608,-0.282464,3.44767,0,0,0.4763,detected
183.0,675,0,1101.5,118.0,57.346626,30.308,2.950604,0.817563,3.061776,0,0,0.4243,detected
183.0,684,0,1304.0,72.0,65.149678,28.046974,-3.533655,-0.780139,3.618748,0,0,0.2364,predicted
183.0,686,5,1903.0,1078.0,21.400192,6.351252,0.018079,-0.001094,0.018112,5,5,0.4153,detected
183.0,690,5,1598.5,1079.0,20.080215,8.414492,0.232338,-0.403305,0.465441,5,5,0.9255,detected
183.0,692,3,126.5,601.0,23.464833,28.637035,1.755195,0.1472,1.761357,3,3,0.8809,detected
183.0,695,5,1176.0,1079.0,18.493193,11.709416,0.282862,-0.521013,0.592845,5,5,0.9047,detected
183.2,281,3,53.0,437.0,28.342807,34.714906,-0.073158,-0.082412,0.110199,3,3,0.4991,detected
183.2,483,3,143.0,421.0,29.53151,34.143349,-0.115229,-0.129079,0.173029,3,3,0.2653,detected
183.2,550,0,912.0,221.0,46.079282,29.336755,2.349746,-0.200416,2.358278,0,0,0.6674,detected
183.2,578,4,1194.0,656.0,27.445838,15.35366,-0.028848,-0.012235,0.031335,4,4,0.8259,detected
183.2,590,0,1181.0,140.0,55.684988,27.534736,-0.577291,0.158438,0.598638,0,0,0.6368,detected
183.2,607,1,1341.0,137.0,57.524252,24.284427,2.230284,0.478989,2.281139,1,1,0.6352,detected
183.2,615,2,1868.0,343.0,44.366508,10.445511,-0.097635,-0.096379,0.137192,2,2,0.1854,detected
183.2,623,4,541.0,613.0,25.340706,23.433224,-2.831782,-0.281989,2.845788,4,4,0.9046,detected
183.2,633,1,1208.5,199.0,50.280791,24.621367,0.628712,-2.334886,2.418051,1,1,0.6784,detected
183.2,638,0,875.5,190.0,48.325148,31.436976,2.65571,-0.167669,2.660998,0,0,0.2418,detected
183.2,642,0,985.0,193.0,48.930212,29.144269,2.344826,0.118587,2.347823,0,0,0.3401,detected
183.2,660,1,1236.5,158.0,54.350582,25.62312,-1.428782,-0.314056,1.462891,1,1,0.4898,detected
183.2,662,0,783.5,238.0,43.864295,31.01201,2.98571,0.161944,2.990099,0,0,0.6395,detected
183.2,664,5,1767.5,564.0,33.385022,9.683601,2.47704,0.027493,2.477193,2,2,0.9087,detected
183.2,666,5,1396.5,533.0,32.553933,14.504518,2.741181,0.299989,2.757547,2,2,0.9221,detected
183.2,669,4,599.0,1002.0,17.458932,17.08075,-4.986969,-0.360747,5.0,4,4,0.7561,detected
183.2,671,0,1087.5,190.0,50.03316,27.283086,4.882427,1.077916,5.0,0,0,0.6853,detected
183.2,674,0,1013.5,134.0,54.789606,31.388736,-3.204463,-0.245805,3.213876,0,0,0.3024,detected
183.2,675,0,1108.0,114.0,57.865692,30.373198,2.861785,0.69467,2.944891,0,0,0.3822,detected
183.2,686,5,1903.0,1077.0,21.416046,6.353208,0.002249,-0.003051,0.00379,5,5,0.37,detected
183.2,690,5,1606.5,1079.0,20.11247,8.355441,0.223237,-0.383232,0.443511,5,5,0.9197,detected
183.2,692,3,155.5,589.0,23.942748,28.618687,2.125328,0.225607,2.137268,3,3,0.876,detected
183.2,695,5,1194.5,1079.0,18.560308,11.562018,0.300432,-0.593005,0.664767,5,5,0.9175,detected
183.4,281,3,53.0,437.0,28.342807,34.714906,-0.140529,-0.177783,0.226617,3,3,0.4323,detected
183.4,483,3,143.0,421.0,29.53151,34.143349,-0.115229,-0.129079,0.173029,3,3,0.2653,predicted
183.4,550,0,925.0,219.0,46.333271,29.176799,2.143919,-0.309712,2.166175,0,0,0.655,detected
183.4,578,4,1194.5,655.0,27.47711,15.360354,0.031272,0.006694,0.031981,4,4,0.9175,detected
183.4,590,0,1179.5,153.0,54.327692,26.996081,-1.58549,-0.309601,1.615435,0,0,0.8179,detected
183.4,607,1,1344.5,134.0,57.886193,24.327733,2.164766,0.414695,2.204129,1,1,0.6062,detected
183.4,615,2,1870.0,343.0,44.374788,10.418514,-0.089356,-0.123377,0.152336,2,2,0.1854,predicted
183.4,623,4,517.0,626.0,24.845186,23.448779,-2.623972,-0.126087,2.627,4,4,0.9025,detected
183.4,633,1,1228.5,210.0,49.513474,23.861558,0.098099,-2.459736,2.461692,1,1,0.784,detected
183.4,642,0,996.0,190.0,49.277636,29.061112,2.037784,-0.023543,2.03792,0,0,0.4797,detected
183.4,660,1,1234.5,155.0,54.633595,25.784882,-0.706094,-0.039032,0.707172,1,1,0.1956,detected
183.4,662,0,797.5,234.0,44.256576,30.925384,2.552842,-0.114984,2.55543,0,0,0.4139,detected
183.4,664,2,1776.5,555.0,33.768745,9.650965,2.449188,0.018709,2.44926,2,2,0.9224,detected
183.4,666,5,1406.5,515.0,33.303847,14.611827,2.977062,0.359881,2.998735,2,2,0.9203,detected
183.4,669,4,491.5,1063.0,16.152571,17.328036,-4.999464,-0.0732,5.0,4,3,0.7907,detected
183.4,671,0,1099.5,177.0,51.303135,27.587402,4.874879,1.111556,5.0,0,0,0.7677,detected
183.4,675,0,1113.5,117.0,57.573923,30.09538,1.997659,0.277918,2.016898,0,0,0.5306,detected
183.4,684,0,1294.5,82.0,63.693738,27.76304,-3.872099,-0.83658,3.961441,0,0,0.3573,detected
183.4,686,5,1904.0,1059.0,21.710013,6.383064,0.198346,0.018015,0.199162,5,5,0.3357,detected
183.4,690,5,1612.5,1079.0,20.136737,8.311293,0.211908,-0.359807,0.417572,5,5,0.9254,detected
183.4,692,3,180.0,573.0,24.528083,28.758284,2.341785,0.245562,2.354625,3,3,0.8752,detected
183.4,695,5,1215.0,1079.0,18.634683,11.398721,0.318294,-0.648875,0.722738,5,5,0.9234,detected
183.6,281,3,52.5,437.0,28.339768,34.721192,0.003039,-0.006284,0.00698,3,3,0.4552,detected
183.6,483,3,142.5,419.0,29.609306,34.227021,-0.037434,-0.045408,0.058849,3,3,0.2961,detected
183.6,550,0,935.5,213.0,46.887316,29.232325,2.241994,-0.230863,2.253849,0,0,0.6918,detected
183.6,578,4,1194.0,655.0,27.474686,15.365895,0.028848,0.012235,0.031335,4,4,0.1834,detected
183.6,590,0,1178.5,160.0,53.620434,26.719994,-1.847084,-0.46131,1.903818,0,0,0.8452,detected
183.6,607,1,1347.5,132.0,58.135869,24.342579,2.085337,0.358216,2.11588,1,1,0.5744,detected
183.6,623,4,493.0,640.0,24.333572,23.443621,-2.650171,-0.10603,2.652291,4,4,0.8617,detected
183.6,633,1,1251.0,216.0,49.205033,23.243907,-0.046948,-2.528241,2.528677,1,1,0.794,detected
183.6,638,0,903.5,182.0,49.23787,31.261332,2.56078,-0.245869,2.572556,0,0,0.3886,detected
183.6,642,0,1000.0,185.0,49.7476,29.203175,2.205996,0.133644,2.210041,0,0,0.4025,detected
183.6,660,1,1230.0,163.0,53.795363,25.555695,-1.208088,-0.207456,1.225771,1,1,0.8031,detected
183.6,662,0,811.5,238.0,44.064712,30.489838,1.991603,-0.456205,2.043185,0,0,0.6489,detected
183.6,664,2,1788.5,539.0,34.446186,9.638211,2.527543,0.010043,2.527563,2,2,0.911,detected
183.6,666,5,1416.5,503.0,33.839277,14.642277,2.909706,0.329532,2.928307,2,2,0.9188,detected
183.6,669,4,377.5,1153.0,14.633023,17.327726,-4.999943,0.023956,5.0,4,3,0.7907,predicted
183.6,671,0,1110.5,164.0,52.621595,27.92564,4.852716,1.204634,5.0,0,0,0.5991,detected
183.6,675,0,1119.5,112.0,58.207124,30.222515,2.486736,0.441136,2.525561,0,0,0.2036,detected
183.6,684,0,1292.0,86.0,63.139829,27.622029,-3.651588,-0.810276,3.740407,0,0,0.5994,detected
183.6,686,5,1904.0,1057.0,21.74266,6.387158,0.278911,0.028051,0.280318,5,5,0.2895,detected
183.6,690,5,1621.5,1080.0,20.157624,8.24158,0.19109,-0.350982,0.39963,5,5,0.9271,detected
183.6,692,3,205.5,565.0,24.900289,28.667402,2.387903,0.164462,2.393559,3,3,0.8889,detected
183.6,695,5,1235.5,1078.0,18.724399,11.241735,0.344351,-0.676087,0.758729,5,5,0.9212,detected
183.8,281,3,52.5,436.0,28.377822,34.759212,0.035015,0.044306,0.056472,3,3,0.4762,detected
183.8,483,3,142.5,417.0,29.690675,34.304213,0.084566,0.070342,0.109998,3,3,0.3034,detected
183.8,550,0,947.0,210.0,47.216642,29.141678,2.175663,-0.237997,2.188642,0,0,0.5291,detected
183.8,578,4,1194.5,655.0,27.47711,15.360354,0.031272,0.006694,0.031981,4,4,0.921,detected
183.8,590,0,1176.5,166.0,53.017458,26.511581,-2.203953,-0.665512,2.302242,0,0,0.839,detected
183.8,607,1,1351.0,126.0,58.842692,24.506666,2.133127,0.356506,2.162713,1,1,0.7216,detected
183.8,623,4,469.5,654.0,23.836793,23.432637,-2.578007,-0.034709,2.578241,4,4,0.9129,detected
183.8,633,1,1273.5,218.0,49.231018,22.763933,-3.764068,-3.291169,5.0,1,1,0.792,detected
183.8,638,0,911.5,173.0,50.106995,31.53899,2.921326,0.061194,2.921967,0,0,0.5285,detected
183.8,642,0,1012.0,180.0,50.291559,29.188899,2.275746,0.058214,2.27649,0,0,0.3725,detected
183.8,660,1,1228.0,171.0,53.002389,25.282939,-1.572034,-0.36951,1.614877,1,1,0.8117,detected
183.8,662,0,822.5,240.0,43.998638,30.20043,1.348779,-0.788129,1.562163,0,0,0.4109,detected
183.8,664,2,1798.0,530.0,34.849913,9.599865,2.577502,-0.006326,2.57751,2,2,0.9028,detected
183.8,666,5,1424.5,491.0,34.377095,14.69981,3.016752,0.355691,3.037648,2,2,0.9014,detected
183.8,671,0,1125.5,154.0,53.735725,28.061911,4.879605,1.090621,5.0,0,0,0.6907,detected
183.8,674,0,980.0,156.0,52.268598,30.972304,-4.203802,-0.773257,4.274327,0,0,0.1528,detected
183.8,684,0,1290.5,88.0,62.863485,27.558142,-2.88634,-0.600575,2.94816,0,0,0.5785,detected
183.8,686,5,1904.0,1054.0,21.791815,6.393337,0.357641,0.041219,0.360009,5,5,0.2528,detected
183.8,690,5,1632.0,1071.0,20.342023,8.198092,0.319584,-0.290271,0.43173,5,5,0.9344,detected
183.8,692,3,229.0,551.0,25.452964,28.762956,2.546512,0.237452,2.557559,3,3,0.8872,detected
183.8,695,5,1252.0,1077.0,18.799718,11.116483,0.381566,-0.717733,0.812855,5,5,0.9326,detected
184.0,281,3,52.5,436.0,28.377822,34.759212,0.035015,0.044306,0.056472,3,3,0.4648,detected
184.0,483,3,142.5,417.0,29.690675,34.304213,0.246129,0.223675,0.332581,3,3,0.3743,detected
184.0,550,0,958.5,205.0,47.713153,29.135961,2.199287,-0.210645,2.209352,0,0,0.5375,detected
184.0,578,4,1194.5,655.0,27.47711,15.360354,0.031272,0.006694,0.031981,4,4,0.9259,detected
184.0,590,0,1175.5,172.0,52.435693,26.287539,-4.662232,-1.806543,5.0,1,1,0.7648,detected
184.0,607,1,1354.0,122.0,59.328635,24.603476,2.377549,0.439283,2.41779,1,1,0.7072,detected
184.0,623,4,438.5,669.0,23.287303,23.48636,-2.6592,0.030397,2.659374,4,4,0.8991,detected
184.0,633,1,1291.0,221.0,49.132951,22.34761,-2.55774,-3.377479,4.236673,1,1,0.7825,detected
184.0,638,0,921.5,169.0,50.553868,31.53291,2.851234,0.084529,2.852487,0,0,0.5007,detected
184.0,642,0,1023.5,174.0,50.932613,29.229786,2.422814,0.065881,2.42371,0,0,0.6538,detected
184.0,660,1,1226.0,177.0,52.417155,25.093031,-1.734126,-0.450234,1.791621,1,1,0.8209,detected
184.0,662,0,838.5,240.0,44.113733,29.904977,0.576077,-1.26495,1.389951,0,0,0.704,detected
184.0,664,2,1805.5,522.0,35.209481,9.576539,2.335247,-0.081651,2.336674,2,2,0.856,detected
184.0,666,2,1431.5,478.0,34.965992,14.786059,2.875265,0.303042,2.89119,2,2,0.9053,detected
184.0,671,0,1137.0,140.0,55.275287,28.461104,4.885703,1.062969,5.0,0,0,0.5462,detected
184.0,684,0,1287.5,91.0,62.445274,27.480553,-2.704404,-0.566421,2.763084,0,0,0.5219,detected
184.0,686,5,1904.0,1048.0,21.890791,6.40583,0.490599,0.054578,0.493626,5,5,0.2515,detected
184.0,690,5,1641.5,1061.0,20.540618,8.165343,0.460403,-0.249149,0.523494,5,5,0.9377,detected
184.0,692,3,254.0,540.0,25.936289,28.75544,2.471457,0.118405,2.474291,3,3,0.8695,detected
184.0,695,5,1268.5,1078.0,18.844425,10.979006,0.351232,-0.73041,0.810471,5,5,0.9368,detected
184.2,281,3,52.5,436.0,28.377822,34.759212,0.035015,0.044306,0.056472,3,3,0.3718,detected
184.2,483,3,142.5,418.0,29.649942,34.265571,0.118431,0.122222,0.170189,3,3,0.3484,detected
184.2,550,0,970.0,201.0,48.134472,29.087247,2.05519,-0.249507,2.07028,0,0,0.3834,detected
184.2,578,4,1195.0,655.0,27.479535,15.354813,0.033697,0.001153,0.033717,4,4,0.9269,detected
184.2,590,0,1170.0,175.0,52.104901,26.276091,-3.580087,-1.258645,3.794893,1,1,0.712,detected
184.2,607,1,1358.5,119.0,59.719135,24.627636,2.194882,0.343209,2.221554,1,1,0.6343,detected
184.2,623,4,411.0,686.0,22.721184,23.460271,-2.619522,0.027047,2.619662,4,4,0.9201,detected
184.2,633,1,1311.0,227.0,48.814203,21.799185,-1.466588,-2.822182,3.180502,1,1,0.786,detected
184.2,638,0,932.5,169.0,50.642902,31.307505,2.317754,-0.129471,2.321367,0,0,0.3041,detected
184.2,642,0,1032.5,170.0,51.378732,29.23076,2.448519,0.086491,2.450046,0,0,0.7347,detected
184.2,660,1,1226.5,183.0,51.865798,24.85816,-2.484784,-0.76496,2.599868,1,1,0.8017,detected
184.2,662,0,854.5,240.0,44.229282,29.610432,0.364987,-1.401578,1.448322,0,0,0.6348,detected
184.2,664,2,1814.0,507.0,35.870215,9.597178,2.485193,-0.086424,2.486695,2,2,0.8474,detected
184.2,666,2,1439.0,469.0,35.399759,14.811455,2.845826,0.306937,2.86233,2,2,0.9042,detected
184.2,684,0,1285.5,94.0,62.041797,27.38083,-2.064926,-0.477763,2.119476,0,0,0.5166,detected
184.2,686,5,1904.0,1045.0,21.940615,6.412144,0.52457,0.058936,0.52787,5,5,0.25,detected
184.2,690,5,1647.0,1050.0,20.741714,8.165713,0.629244,-0.189729,0.657225,5,5,0.9299,detected
184.2,692,3,276.0,530.0,26.382005,28.755903,2.439257,0.137216,2.443113,3,3,0.8841,detected
184.2,695,5,1284.5,1078.0,18.902746,10.851765,0.342438,-0.710253,0.788494,5,5,0.9531,detected
184.2,705,3,33.0,635.0,22.143579,28.78693,0.0,0.0,0.0,3,3,0.7402,detected
184.4,281,3,52.0,434.0,28.451141,34.841808,0.108334,0.126902,0.166854,3,3,0.2044,detected
184.4,483,3,142.5,418.0,29.649942,34.265571,0.118431,0.122222,0.170189,3,3,0.306,detected
184.4,550,0,980.5,198.0,48.469163,29.01426,2.135892,-0.162539,2.142068,0,0,0.5894,detected
184.4,578,4,1195.0,655.0,27.479535,15.354813,0.002424,-0.005541,0.006048,4,4,0.9266,detected
184.4,590,0,1168.0,178.0,51.80833,26.195896,-2.519363,-0.800185,2.643385,1,1,0.4641,detected
184.4,607,1,1364.0,114.0,60.359668,24.712663,2.473475,0.38493,2.503248,1,1,0.4953,detected
184.4,623,4,381.5,697.0,22.304478,23.571784,-2.540709,0.123005,2.543684,3,3,0.8852,detected
184.4,633,1,1331.5,232.0,48.585273,21.280234,-0.9282,-2.581324,2.743135,1,1,0.8012,detected
184.4,638,0,941.5,170.0,50.623686,31.074457,1.73227,-0.233594,1.747949,0,0,0.3431,detected
184.4,642,0,1043.5,164.0,52.038359,29.283269,2.760723,0.222157,2.769647,0,0,0.696,detected
184.4,660,1,1226.5,186.0,51.592031,24.747328,-3.041564,-1.037554,3.213663,1,1,0.7228,detected
184.4,662,0,869.5,232.0,44.927057,29.667136,0.670482,-1.258248,1.42574,0,0,0.6748,detected
184.4,664,2,1822.0,499.0,36.247558,9.568385,2.478814,-0.082581,2.480189,2,2,0.8027,detected
184.4,666,2,1446.5,454.0,36.111831,14.923429,2.807984,0.311602,2.82522,2,2,0.8997,detected
184.4,684,0,1283.5,98.0,61.517538,27.234399,-2.1762,-0.528642,2.239489,0,0,0.4231,detected
184.4,686,5,1904.0,1047.0,21.907374,6.407929,0.197362,0.024865,0.198922,5,5,0.2377,detected
184.4,690,5,1653.0,1027.0,21.149385,8.208463,1.012648,-0.10283,1.017855,5,5,0.9292,detected
184.4,692,3,295.0,516.0,26.953825,28.909541,2.425742,0.151257,2.430453,3,3,0.8596,detected
184.4,695,5,1302.5,1078.0,18.968489,10.708766,0.333806,-0.689955,0.766462,5,5,0.8837,detected
184.4,705,3,36.5,621.0,22.512015,29.110645,1.842181,1.618578,2.452229,3,3,0.8587,detected
184.6,483,3,142.0,417.0,29.687468,34.311076,0.078162,0.084055,0.114781,3,3,0.2751,detected
184.6,550,0,989.0,194.0,48.876709,29.022921,1.989394,-0.209403,2.000384,0,0,0.3079,detected
184.6,578,4,1195.0,655.0,27.479535,15.354813,0.004849,-0.011082,0.012096,4,4,0.9267,detected
184.6,590,0,1166.5,184.0,51.245918,25.98922,-2.374516,-0.730775,2.484423,1,1,0.5995,detected
184.6,607,1,1367.5,102.0,61.849575,25.142708,3.713706,0.800129,3.798923,1,1,0.4999,detected
184.6,623,4,352.5,713.0,21.783193,23.578907,-2.550378,0.135286,2.553964,3,3,0.9087,detected
184.6,633,1,1352.0,235.0,48.51768,20.824651,-0.687353,-2.419256,2.515006,1,1,0.7173,detected
184.6,638,0,941.0,175.0,50.162546,30.842327,0.924677,-0.419005,1.015181,0,0,0.3224,detected
184.6,642,0,1052.5,160.0,52.500341,29.284867,2.752741,0.081692,2.753953,0,0,0.6549,detected
184.6,660,1,1227.0,191.0,51.146156,24.555419,-2.649207,-1.000276,2.831758,1,1,0.7437,detected
184.6,662,0,887.0,226.0,45.508164,29.593957,1.443452,-0.895881,1.698869,0,0,0.7497,detected
