sample_second,zone_id,zone,current_count,pixel_projected_count,ground_projected_count,previous_count,count_delta,inflow,outflow,projected_inflow,projected_outflow,new_entries,disappeared,mean_confidence,mean_ground_speed_m_s,mean_ground_velocity_x_m_s,mean_ground_velocity_y_m_s,predicted_ratio,mean_bbox_area_ratio,target_second,target_next_count,data_split
162.2,0,far_left,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572317,2.348694,-1.618758,-0.248488,0.166667,0.002458,163.2,6,train
162.2,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.2,0,train
162.2,2,far_right,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862,1.941199,1.886068,0.459348,0.0,0.005494,163.2,1,train
162.2,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59675,1.30063,0.110175,0.082348,0.0,0.005438,163.2,4,train
162.2,4,near_center,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8908,1.6823,1.66035,0.073752,0.0,0.010639,163.2,3,train
162.2,5,near_right,4.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89605,1.350272,-1.294493,0.151214,0.0,0.009763,163.2,5,train
162.4,0,far_left,5.0,5.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67664,1.984025,-1.942076,-0.181054,0.2,0.0029,163.4,6,train
162.4,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.4,0,train
162.4,2,far_right,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8312,2.169239,2.104442,0.526231,0.0,0.005525,163.4,2,train
162.4,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594075,1.264752,0.115263,0.101202,0.0,0.005577,163.4,4,train
162.4,4,near_center,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8974,1.64442,1.63185,0.128262,0.0,0.01015,163.4,3,train
162.4,5,near_right,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81255,1.30728,-1.219194,0.203088,0.0,0.009392,163.4,5,train
162.6,0,far_left,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571,1.768931,-1.665664,-0.019466,0.0,0.002879,163.6,6,train
162.6,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.6,0,train
162.6,2,far_right,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8455,2.1257,2.052466,0.553161,0.0,0.00553,163.6,2,train
162.6,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564525,1.291158,0.101965,0.104552,0.25,0.005691,163.6,3,train
162.6,4,near_center,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83885,1.585922,1.569025,0.228563,0.0,0.009994,163.6,3,train
162.6,5,near_right,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733975,1.588054,-1.559839,0.109858,0.0,0.01008,163.6,6,train
162.8,0,far_left,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5674,1.572458,-1.388429,0.087774,0.0,0.002661,163.8,5,train
162.8,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.8,0,train
162.8,2,far_right,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8726,2.064743,1.978067,0.591958,0.0,0.005469,163.8,2,train
162.8,3,near_left,3.0,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7311,1.6622,0.084967,0.108066,0.0,0.006019,163.8,4,train
162.8,4,near_center,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9005,1.482481,1.459946,0.249469,0.0,0.01014,163.8,3,train
162.8,5,near_right,5.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.74672,1.17667,-1.062892,0.169519,0.0,0.008678,163.8,7,train
163.0,0,far_left,6.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5714,1.49477,-0.892905,0.332924,0.0,0.002276,164.0,6,train
163.0,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0,train
163.0,2,far_right,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8581,1.95514,1.853357,0.622608,0.0,0.005232,164.0,2,train
163.0,3,near_left,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.546125,2.383333,-0.753071,-0.74389,0.0,0.006143,164.0,4,train
163.0,4,near_center,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.874733,0.939407,0.914789,0.183387,0.0,0.007599,164.0,3,train
163.0,5,near_right,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7564,1.378743,-0.943837,0.244561,0.0,0.008632,164.0,7,train
163.2,0,far_left,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4913,1.836672,-0.807105,0.64757,0.0,0.002334,164.2,7,train
163.2,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.2,0,train
163.2,2,far_right,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8354,2.167022,2.044265,0.719003,0.0,0.005001,164.2,2,train
163.2,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615225,2.051958,-0.495051,-0.512065,0.0,0.005707,164.2,3,train
163.2,4,near_center,3.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875533,1.193811,0.947865,-0.118613,0.0,0.007852,164.2,4,train
163.2,5,near_right,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.66238,1.442265,-1.092977,0.229518,0.0,0.008669,164.2,6,train
163.4,0,far_left,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59385,1.95768,-1.178716,0.498964,0.0,0.002523,164.4,5,train
163.4,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.4,0,train
163.4,2,far_right,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75785,1.102445,1.028145,0.397871,0.0,0.004347,164.4,2,train
163.4,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,1.592454,-0.190814,-0.193141,0.25,0.005534,164.4,4,train
163.4,4,near_center,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8781,1.192264,0.8085,-0.305598,0.0,0.008349,164.4,4,train
163.4,5,near_right,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7405,1.441343,-1.210922,0.222252,0.0,0.008746,164.4,6,train
163.6,0,far_left,6.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.571017,2.249129,-1.759098,0.165073,0.0,0.002528,164.6,6,train
163.6,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.6,0,train
163.6,2,far_right,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,3.609069,-1.465647,0.186137,0.0,0.005,164.6,2,train
163.6,3,near_left,3.0,3.0,3.0,4.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.685967,1.858203,0.044663,0.006903,0.0,0.005289,164.6,4,train
163.6,4,near_center,3.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8173,1.550602,1.197833,-0.165938,0.0,0.008049,164.6,4,train
163.6,5,near_right,6.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.776917,1.155413,-0.966542,0.222437,0.0,0.008469,164.6,6,train
163.8,0,far_left,5.0,5.0,5.0,6.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.65172,3.151573,-3.007216,-0.645293,0.0,0.002951,164.8,5,train
163.8,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.8,0,train
163.8,2,far_right,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84675,3.605853,-1.488966,0.308517,0.0,0.005394,164.8,2,train
163.8,3,near_left,4.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.59535,2.612389,1.167064,1.074032,0.0,0.005339,164.8,4,train
163.8,4,near_center,3.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.868767,1.470667,1.136665,-0.210305,0.0,0.008898,164.8,4,train
163.8,5,near_right,7.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.731971,1.187331,-0.982114,0.084834,0.0,0.007631,164.8,6,train
164.0,0,far_left,6.0,6.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.543883,3.175576,-2.121657,-0.048492,0.0,0.002632,165.0,6,train
164.0,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0,train
164.0,2,far_right,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8301,3.497643,-1.457224,0.447387,0.0,0.005738,165.0,3,train
164.0,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5424,2.640922,1.210456,1.064481,0.0,0.005004,165.0,4,train
164.0,4,near_center,3.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7909,1.249772,0.879285,-0.351764,0.0,0.009608,165.0,4,train
164.0,5,near_right,7.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.767743,1.34077,-1.078211,0.093843,0.0,0.007897,165.0,6,train
164.2,0,far_left,7.0,5.0,5.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.605371,3.118168,-1.726846,-0.313323,0.0,0.003189,165.2,6,train
164.2,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.2,0,train
164.2,2,far_right,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,2.490676,-0.883786,0.589602,0.0,0.005923,165.2,3,train
164.2,3,near_left,3.0,5.0,5.0,4.0,-1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.318833,1.711251,0.18179,0.741071,0.0,0.004672,165.2,4,train
164.2,4,near_center,4.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7791,1.611615,0.742133,0.056436,0.0,0.009594,165.2,4,train
164.2,5,near_right,6.0,6.0,6.0,7.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747317,1.275698,-1.028293,-0.039328,0.0,0.008366,165.2,6,train
164.4,0,far_left,5.0,5.0,5.0,7.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.79296,2.577102,-0.690312,0.127231,0.0,0.003281,165.4,6,train
164.4,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.4,0,train
164.4,2,far_right,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8473,2.129071,-0.350997,0.708339,0.0,0.005916,165.4,3,train
164.4,3,near_left,4.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.371625,2.258254,-1.535684,-0.175537,0.0,0.00405,165.4,4,train
164.4,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889675,1.726534,0.855989,0.119146,0.0,0.009953,165.4,4,train
164.4,5,near_right,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7513,1.070409,-0.871671,-0.027264,0.0,0.008747,165.4,6,train
164.6,0,far_left,6.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.617333,3.165852,-1.574719,-0.202635,0.0,0.00309,165.6,4,train
164.6,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.6,0,train
164.6,2,far_right,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8096,1.506336,0.785402,0.937734,0.0,0.00586,165.6,3,train
164.6,3,near_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580325,1.812549,-1.447355,-0.352468,0.0,0.004637,165.6,5,train
164.6,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886875,1.3667,0.481513,-0.013983,0.0,0.009916,165.6,4,train
164.6,5,near_right,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741,0.905498,-0.642707,0.018084,0.0,0.009364,165.6,6,train
164.8,0,far_left,5.0,5.0,4.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.74058,2.77498,-1.042822,-0.024797,0.0,0.003174,165.8,4,train
164.8,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.8,0,train
164.8,2,far_right,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319,1.686506,1.33385,1.003073,0.0,0.005752,165.8,3,train
164.8,3,near_left,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6297,1.711836,-1.427782,-0.490093,0.0,0.005364,165.8,6,train
164.8,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86955,1.351867,0.480491,0.07339,0.0,0.01023,165.8,4,train
164.8,5,near_right,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75165,0.932554,-0.625876,0.01588,0.0,0.009867,165.8,6,train
165.0,0,far_left,6.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.759233,3.012649,-1.578381,-0.28112,0.0,0.003072,166.0,5,train
165.0,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0,train
165.0,2,far_right,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.660533,1.348273,1.156264,0.692842,0.0,0.005449,166.0,3,train
165.0,3,near_left,4.0,6.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5943,1.783901,-1.505092,-0.802794,0.0,0.005656,166.0,6,train
165.0,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8933,1.295431,0.610029,0.186286,0.0,0.010523,166.0,4,train
165.0,5,near_right,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797067,1.004126,-0.685575,-0.035928,0.0,0.010371,166.0,6,train
165.2,0,far_left,6.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.764817,2.876466,-1.561929,-0.160709,0.0,0.003203,166.2,4,train
165.2,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.2,1,train
165.2,2,far_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7795,2.051381,0.800093,0.638599,0.0,0.005394,166.2,3,train
165.2,3,near_left,4.0,6.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6442,1.554771,-1.277878,-0.614661,0.0,0.006162,166.2,6,train
165.2,4,near_center,4.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8822,1.555672,0.406577,0.161461,0.0,0.010116,166.2,4,train
165.2,5,near_right,6.0,7.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.803267,0.972577,-0.630287,-0.015834,0.0,0.010773,166.2,6,train
165.4,0,far_left,6.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.62425,3.30117,-1.703052,-0.306367,0.0,0.003207,166.4,4,train
165.4,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.4,1,train
165.4,2,far_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837967,2.352252,0.691112,0.618879,0.0,0.005388,166.4,3,train
165.4,3,near_left,4.0,5.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6538,1.100026,-0.706237,-0.251721,0.0,0.006173,166.4,6,train
165.4,4,near_center,4.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.89245,1.805584,0.381873,0.232397,0.0,0.009589,166.4,5,train
165.4,5,near_right,6.0,7.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.812233,0.992776,-0.658754,-0.006587,0.0,0.011081,166.4,5,train
165.6,0,far_left,4.0,3.0,3.0,6.0,-2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.62845,2.826117,-2.560274,-0.476938,0.0,0.003285,166.6,4,train
165.6,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.6,0,train
165.6,2,far_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810967,2.332404,0.846715,0.570473,0.0,0.005183,166.6,3,train
165.6,3,near_left,5.0,6.0,6.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.67968,1.770038,-1.14468,-0.215207,0.0,0.005727,166.6,6,train
165.6,4,near_center,4.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8889,1.740774,0.544629,0.301292,0.0,0.009495,166.6,5,train
165.6,5,near_right,6.0,7.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.81015,0.921267,-0.599626,0.050306,0.0,0.010774,166.6,5,train
165.8,0,far_left,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.558825,2.717176,-0.174554,0.243578,0.0,0.003022,166.8,4,train
165.8,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.8,1,train
165.8,2,far_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841933,2.509179,1.162515,0.568156,0.0,0.005123,166.8,3,train
165.8,3,near_left,6.0,6.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.603083,2.107855,-1.402293,-0.232149,0.0,0.005298,166.8,6,train
165.8,4,near_center,4.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9037,1.661749,0.729312,0.352363,0.0,0.0093,166.8,5,train
165.8,5,near_right,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.805667,0.837714,-0.535064,0.081156,0.0,0.010348,166.8,5,train
166.0,0,far_left,5.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49696,2.389,0.198484,0.258446,0.0,0.002967,167.0,3,train
166.0,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0,train
166.0,2,far_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778767,2.602593,1.191487,0.507214,0.0,0.005113,167.0,4,train
166.0,3,near_left,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5931,2.019163,-1.201006,-0.121758,0.166667,0.005098,167.0,5,train
166.0,4,near_center,4.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.900975,1.605063,0.825074,0.378927,0.0,0.009591,167.0,5,train
166.0,5,near_right,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.78185,0.659022,-0.374427,0.120167,0.0,0.010731,167.0,5,train
166.2,0,far_left,4.0,4.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.694825,2.585466,-0.177433,0.085569,0.0,0.003317,167.2,3,train
166.2,1,far_center,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5238,0.0,0.0,0.0,0.0,0.000446,167.2,1,train
166.2,2,far_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772233,2.572736,1.14643,0.427588,0.0,0.004973,167.2,4,train
166.2,3,near_left,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617383,1.850164,-0.981605,-0.019634,0.0,0.005365,167.2,5,train
166.2,4,near_center,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.90145,1.575923,0.824396,0.327786,0.0,0.009612,167.2,5,train
166.2,5,near_right,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.81305,0.561188,-0.276291,0.146403,0.0,0.010716,167.2,3,train
166.4,0,far_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66645,2.006375,-0.870153,-0.328644,0.0,0.003497,167.4,4,train
166.4,1,far_center,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4174,1.729783,-1.710404,-0.258201,0.0,0.000473,167.4,2,train
166.4,2,far_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747,2.425249,1.233456,0.334015,0.0,0.004878,167.4,3,train
166.4,3,near_left,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585333,1.80063,-0.905808,-0.012584,0.0,0.005267,167.4,6,train
166.4,4,near_center,5.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.88374,1.53473,0.46381,0.408879,0.0,0.009832,167.4,4,train
166.4,5,near_right,5.0,5.0,5.0,6.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.76504,0.347267,0.043338,0.044247,0.0,0.009586,167.4,3,train
166.6,0,far_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739425,2.256965,-1.72457,-0.738969,0.0,0.003585,167.6,4,train
166.6,1,far_center,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,167.6,2,train
166.6,2,far_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6638,2.525237,1.117256,0.261445,0.0,0.005,167.6,3,train
166.6,3,near_left,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599983,1.624304,-0.673713,0.177758,0.0,0.005073,167.6,6,train
166.6,4,near_center,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.87038,1.468576,0.383767,0.38755,0.0,0.010248,167.6,4,train
166.6,5,near_right,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74604,0.327093,0.083606,0.0526,0.0,0.008992,167.6,3,train
166.8,0,far_left,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7146,2.185629,-1.738912,-0.741689,0.0,0.003667,167.8,4,train
166.8,1,far_center,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.419,2.281061,-2.255501,-0.34052,0.0,0.000593,167.8,2,train
166.8,2,far_right,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7303,3.231654,1.695128,0.330919,0.0,0.004713,167.8,3,train
166.8,3,near_left,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624483,1.697263,-0.786602,0.034751,0.0,0.005263,167.8,6,train
166.8,4,near_center,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.88646,1.504942,0.476304,0.44745,0.0,0.009982,167.8,4,train
166.8,5,near_right,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61778,0.340211,0.121429,0.086848,0.0,0.008296,167.8,3,train
167.0,0,far_left,3.0,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.787133,2.504493,-2.019724,-1.132909,0.0,0.003853,168.0,4,train
167.0,1,far_center,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2,train
167.0,2,far_right,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.655575,2.328445,1.282937,0.241448,0.0,0.004108,168.0,3,train
167.0,3,near_left,5.0,5.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.64802,1.438644,-0.291819,0.27937,0.0,0.005067,168.0,6,train
167.0,4,near_center,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.91744,1.553733,0.466723,0.451868,0.0,0.009971,168.0,4,train
167.0,5,near_right,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60928,0.434068,0.063119,0.107231,0.4,0.008474,168.0,3,train
167.2,0,far_left,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774833,2.042458,-1.580563,-0.897678,0.0,0.003904,168.2,4,train
