sample_second,zone_id,zone,current_count,projected_count,previous_count,count_delta,inflow,outflow,projected_inflow,projected_outflow,new_entries,disappeared,mean_confidence,mean_speed,mean_velocity_x,mean_velocity_y,predicted_ratio,mean_bbox_area,target_second,target_next_count,data_split
148.0,3,near_left,3.0,3.0,4.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.483367,46.736667,-41.833333,20.0,0.0,13345.0,149.0,3,train
148.0,4,near_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9225,138.14,-85.5,118.0,0.0,35904.0,149.0,1,train
148.0,5,near_right,7.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.631414,58.458571,-5.571429,15.142857,0.0,20073.714286,149.0,6,train
149.0,0,far_left,9.0,8.0,6.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.640756,53.637778,18.166667,-5.777778,0.111111,7135.555556,150.0,7,train
149.0,1,far_center,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6516,20.0,12.0,-19.0,0.0,6400.0,150.0,1,train
149.0,2,far_right,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.707733,34.53,22.666667,-27.666667,0.0,10983.666667,150.0,3,train
149.0,3,near_left,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.278633,40.606667,-26.0,19.0,0.0,7578.666667,150.0,3,train
149.0,4,near_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9178,144.3,-115.5,57.0,0.0,27903.0,150.0,1,train
149.0,5,near_right,6.0,6.0,7.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.663783,51.388333,-4.333333,16.5,0.166667,22621.166667,150.0,6,train
150.0,0,far_left,7.0,7.0,9.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7346,34.411429,31.071429,-11.714286,0.0,6919.714286,151.0,8,train
150.0,1,far_center,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6607,13.2,10.5,-16.0,0.0,5264.0,151.0,0,train
150.0,2,far_right,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.752367,36.67,11.166667,-21.666667,0.0,10356.0,151.0,3,train
150.0,3,near_left,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3351,30.993333,-29.0,10.333333,0.0,11385.333333,151.0,3,train
150.0,4,near_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8083,144.82,-126.5,0.0,0.0,7488.0,151.0,0,train
150.0,5,near_right,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744283,63.056667,-7.416667,-2.333333,0.0,22790.666667,151.0,7,train
151.0,0,far_left,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.691987,33.5825,17.4375,-8.375,0.0,6320.75,152.0,9,train
151.0,1,far_center,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0,train
151.0,2,far_right,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.813133,43.273333,7.5,-2.0,0.0,10589.0,152.0,3,train
151.0,3,near_left,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371,36.1,-32.666667,12.666667,0.0,11104.333333,152.0,3,train
151.0,4,near_center,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0,train
151.0,5,near_right,7.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.647671,71.021429,8.142857,-42.714286,0.0,19338.428571,152.0,7,train
152.0,0,far_left,9.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.559944,29.882222,7.111111,-9.111111,0.0,5295.111111,153.0,9,train
152.0,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0,train
152.0,2,far_right,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.814533,35.973333,-0.666667,-6.0,0.0,10626.333333,153.0,5,train
152.0,3,near_left,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435433,39.84,-37.833333,12.0,0.0,11612.666667,153.0,3,train
152.0,4,near_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0,train
152.0,5,near_right,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.588471,64.097143,3.428571,17.571429,0.0,25523.428571,153.0,6,train
153.0,0,far_left,9.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.570911,36.5,4.166667,2.777778,0.0,5109.333333,154.0,9,train
153.0,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0,train
153.0,2,far_right,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.56166,28.952,-0.1,-0.8,0.0,10306.8,154.0,5,train
153.0,3,near_left,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.300467,48.493333,-45.666667,13.0,0.0,11469.0,154.0,3,train
153.0,4,near_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0,train
153.0,5,near_right,6.0,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.717067,74.248333,3.333333,3.666667,0.0,22603.833333,154.0,5,train
154.0,0,far_left,9.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.512744,34.972222,-2.888889,-2.444444,0.0,4968.888889,155.0,8,train
154.0,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1,train
154.0,2,far_right,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65122,48.91,-16.6,11.2,0.0,11334.8,155.0,3,train
154.0,3,near_left,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.534067,46.76,-43.0,14.0,0.0,11866.333333,155.0,4,train
154.0,4,near_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1,train
154.0,5,near_right,5.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73744,72.74,4.8,-20.0,0.0,20424.8,155.0,2,train
155.0,0,far_left,8.0,8.0,9.0,-1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.500675,22.835,-0.125,-2.5,0.0,4121.25,156.0,7,train
155.0,1,far_center,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1722,0.0,0.0,0.0,0.0,440.0,156.0,1,train
155.0,2,far_right,3.0,1.0,5.0,-2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.882333,67.996667,-58.5,32.666667,0.0,14801.333333,156.0,1,train
155.0,3,near_left,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.589875,56.47,-52.625,23.0,0.0,12353.75,156.0,4,train
155.0,4,near_center,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9312,0.0,0.0,0.0,0.0,43512.0,156.0,1,train
155.0,5,near_right,2.0,4.0,5.0,-3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.9162,61.685,22.25,-60.5,0.0,20830.5,156.0,4,train
156.0,0,far_left,7.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.622886,15.031429,6.857143,-0.857143,0.0,4080.857143,157.0,6,train
156.0,1,far_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6431,29.6,-28.5,16.0,0.0,1026.0,157.0,1,train
156.0,2,far_right,1.0,2.0,3.0,-2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.8839,53.56,0.0,0.0,0.0,11169.0,157.0,2,train
156.0,3,near_left,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529725,60.0475,-54.375,20.5,0.0,12101.25,157.0,3,train
156.0,4,near_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247,260.74,248.0,-82.0,0.0,40727.0,157.0,1,train
156.0,5,near_right,4.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.868125,62.1175,-21.25,-15.25,0.0,16405.75,157.0,4,train
157.0,0,far_left,6.0,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.640717,30.798333,-0.583333,4.0,0.166667,4676.666667,158.0,5,train
157.0,1,far_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184,22.85,-21.0,18.0,0.0,1960.0,158.0,2,train
157.0,2,far_right,2.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.7313,37.585,2.25,5.5,0.0,10788.0,158.0,1,train
157.0,3,near_left,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.533733,35.81,-33.166667,14.0,0.0,12139.333333,158.0,4,train
157.0,4,near_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9219,218.86,206.5,-80.0,0.0,34472.0,158.0,1,train
157.0,5,near_right,4.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.649675,52.945,-6.375,-18.25,0.25,13552.0,158.0,4,train
158.0,0,far_left,5.0,5.0,6.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.57674,24.262,-12.3,6.0,0.2,4506.0,159.0,5,train
158.0,1,far_center,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41545,14.39,-13.75,8.5,0.0,3772.0,159.0,1,train
158.0,2,far_right,1.0,1.0,2.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.3128,63.45,48.0,-53.0,0.0,12870.0,159.0,1,train
158.0,3,near_left,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.58555,47.0025,-42.5,22.25,0.0,12009.25,159.0,5,train
158.0,4,near_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9262,191.32,181.5,-67.0,0.0,29415.0,159.0,2,train
158.0,5,near_right,4.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.8285,54.075,-41.5,44.5,0.0,15106.0,159.0,4,train
159.0,0,far_left,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.54254,28.294,-13.2,-14.6,0.0,4363.2,160.0,5,train
159.0,1,far_center,1.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7521,44.15,-43.0,20.0,0.0,5394.0,160.0,1,train
159.0,2,far_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5572,16.87,-3.5,-3.0,0.0,10944.0,160.0,1,train
159.0,3,near_left,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5138,43.054,-38.5,19.0,0.0,13890.6,160.0,5,train
159.0,4,near_center,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9106,76.37,72.5,-25.5,0.0,32645.5,160.0,2,train
159.0,5,near_right,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87875,39.5925,-20.625,35.75,0.0,16665.0,160.0,4,train
160.0,0,far_left,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58638,36.852,-20.5,4.0,0.0,4158.0,161.0,5,train
160.0,1,far_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8326,43.78,-42.5,21.0,0.0,6270.0,161.0,1,train
160.0,2,far_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,39.2,-4.0,-34.0,0.0,15554.0,161.0,1,train
160.0,3,near_left,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59278,74.576,-8.1,3.2,0.0,11682.8,161.0,3,train
160.0,4,near_center,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90265,152.66,135.0,-78.5,0.0,26414.0,161.0,2,train
160.0,5,near_right,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881475,44.2025,-19.375,39.0,0.0,17524.5,161.0,5,train
161.0,0,far_left,5.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.54712,44.068,-17.8,4.2,0.0,4285.6,162.0,6,train
161.0,1,far_center,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7647,47.88,-47.5,11.0,0.0,6448.0,162.0,0,train
161.0,2,far_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8066,48.39,-11.5,-56.0,0.0,12512.0,162.0,1,train
161.0,3,near_left,3.0,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5539,42.963333,37.5,-21.333333,0.0,11740.333333,162.0,4,train
161.0,4,near_center,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.912,132.095,120.75,-57.0,0.0,29368.0,162.0,2,train
161.0,5,near_right,5.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.67698,43.226,-18.5,39.6,0.0,20456.4,162.0,4,train
162.0,0,far_left,6.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.466517,34.575,-9.0,8.333333,0.0,4652.5,163.0,6,train
162.0,1,far_center,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0,train
162.0,2,far_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8232,37.98,-6.0,-39.0,0.0,11584.0,163.0,1,train
162.0,3,near_left,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.63435,54.45,24.0,-13.5,0.0,11373.25,163.0,4,train
162.0,4,near_center,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.90825,91.705,78.25,-53.0,0.0,22725.5,163.0,3,train
162.0,5,near_right,4.0,5.0,5.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.885625,65.265,-38.625,49.0,0.0,19990.5,163.0,5,train
163.0,0,far_left,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5714,31.325,-29.333333,4.666667,0.0,4720.333333,164.0,6,train
163.0,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0,train
163.0,2,far_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8581,37.12,-17.0,-36.0,0.0,10850.0,164.0,2,train
163.0,3,near_left,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546125,70.6125,-6.125,23.25,0.0,12738.25,164.0,4,train
163.0,4,near_center,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.874733,39.216667,28.333333,-28.0,0.0,15757.0,164.0,3,train
163.0,5,near_right,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7564,65.416,-44.6,35.4,0.0,17899.6,164.0,7,train
164.0,0,far_left,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.543883,57.848333,-49.25,22.166667,0.0,5458.333333,165.0,6,train
164.0,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0,train
164.0,2,far_right,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8301,23.53,-17.25,-18.0,0.0,11897.5,165.0,3,train
164.0,3,near_left,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5424,74.19,-13.75,-25.75,0.0,10377.25,165.0,4,train
164.0,4,near_center,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7909,89.95,79.833333,-19.0,0.0,19923.0,165.0,4,train
164.0,5,near_right,7.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.767743,61.61,-44.928571,39.142857,0.0,16374.857143,165.0,6,train
165.0,0,far_left,6.0,4.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.759233,62.363333,-25.583333,19.333333,0.0,6369.833333,166.0,5,train
165.0,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0,train
165.0,2,far_right,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.660533,35.756667,-29.0,-22.0,0.0,11299.333333,166.0,3,train
165.0,3,near_left,4.0,6.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.5943,43.7,-22.625,38.5,0.0,11728.5,166.0,6,train
165.0,4,near_center,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8933,92.77,21.5,-20.25,0.0,21819.75,166.0,4,train
165.0,5,near_right,6.0,6.0,7.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.797067,81.083333,-16.25,33.666667,0.0,21504.5,166.0,6,train
166.0,0,far_left,5.0,5.0,6.0,-1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.49696,47.22,1.4,-5.8,0.0,6153.4,167.0,3,train
166.0,1,far_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0,train
166.0,2,far_right,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778767,38.293333,-13.5,-18.333333,0.0,10601.333333,167.0,4,train
166.0,3,near_left,6.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5931,75.606667,-23.5,12.666667,0.166667,10571.5,167.0,5,train
166.0,4,near_center,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.900975,88.96,14.25,-33.5,0.0,19887.0,167.0,5,train
166.0,5,near_right,6.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.78185,70.938333,-25.0,15.166667,0.0,22251.833333,167.0,5,train
167.0,0,far_left,3.0,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.787133,50.443333,0.0,28.0,0.0,7990.333333,168.0,4,train
167.0,1,far_center,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2,train
167.0,2,far_right,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.655575,34.9725,5.125,-19.75,0.0,8518.25,168.0,3,train
167.0,3,near_left,5.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.64802,71.222,-17.2,-1.4,0.0,10507.8,168.0,6,train
167.0,4,near_center,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.91744,98.54,-19.5,-19.4,0.0,20675.4,168.0,4,train
167.0,5,near_right,5.0,5.0,6.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.60928,54.994,-13.0,-13.2,0.4,17571.0,168.0,3,train
168.0,0,far_left,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7327,45.7125,0.5,-6.5,0.0,7256.5,169.0,4,train
168.0,1,far_center,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.71075,38.47,34.0,-16.5,0.0,7945.0,169.0,2,train
168.0,2,far_right,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.776233,34.64,-14.666667,14.0,0.0,9956.666667,169.0,3,train
168.0,3,near_left,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.563283,59.041667,-18.75,11.333333,0.166667,11006.166667,169.0,6,train
168.0,4,near_center,4.0,4.0,5.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.859325,107.66,-56.0,-23.25,0.0,20483.0,169.0,4,train
168.0,5,near_right,3.0,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.701867,39.456667,15.333333,-36.333333,0.0,24131.0,169.0,3,train
169.0,0,far_left,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6102,55.4025,-26.0,12.0,0.0,7380.75,170.0,3,train
169.0,1,far_center,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6242,43.88,10.25,-2.5,0.0,7281.0,170.0,2,train
169.0,2,far_right,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686533,40.636667,-10.833333,20.0,0.0,11150.333333,170.0,3,train
169.0,3,near_left,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.731733,81.833333,-11.0,-9.166667,0.0,13816.333333,170.0,8,train
169.0,4,near_center,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.880575,99.5975,-58.25,3.25,0.0,22505.25,170.0,4,train
169.0,5,near_right,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654233,43.07,21.0,-36.333333,0.0,23791.666667,170.0,2,train
170.0,0,far_left,3.0,2.0,4.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.682167,46.576667,-13.666667,5.666667,0.0,7798.666667,171.0,4,train
170.0,1,far_center,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6533,45.14,11.75,-9.0,0.0,8386.0,171.0,2,train
170.0,2,far_right,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.679033,50.99,-17.666667,21.666667,0.333333,11553.0,171.0,1,train
170.0,3,near_left,8.0,9.0,6.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.632713,67.185,12.75,-13.25,0.125,11229.0,171.0,7,train
170.0,4,near_center,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9018,107.61,-53.5,-6.25,0.0,21087.5,171.0,4,train
170.0,5,near_right,2.0,4.0,3.0,-1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.91295,69.395,27.75,-74.5,0.0,28872.5,171.0,4,train
171.0,0,far_left,4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.684475,59.6675,15.0,-11.5,0.0,7025.25,172.0,3,train
171.0,1,far_center,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76285,43.525,6.0,-4.0,0.0,9061.0,172.0,2,train
171.0,2,far_right,1.0,1.0,3.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8739,48.44,-34.5,38.0,0.0,11868.0,172.0,1,train
171.0,3,near_left,7.0,9.0,8.0,-1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.556729,79.897143,8.285714,-15.285714,0.0,13288.285714,172.0,9,train
171.0,4,near_center,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.887,101.885,-62.75,-4.5,0.0,20460.25,172.0,3,train
171.0,5,near_right,4.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.703675,54.1875,4.875,-19.0,0.0,18539.5,172.0,4,train
172.0,0,far_left,3.0,3.0,4.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6758,63.296667,58.5,-11.333333,0.0,6974.333333,173.0,5,train
172.0,1,far_center,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7328,50.42,-0.5,-4.0,0.0,9289.0,173.0,2,train
172.0,2,far_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8908,43.85,-21.0,43.0,0.0,13575.0,173.0,1,train
172.0,3,near_left,9.0,9.0,7.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.619778,90.076667,-29.333333,19.555556,0.0,12856.111111,173.0,7,train
172.0,4,near_center,3.0,3.0,4.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8551,81.173333,-34.5,-7.666667,0.0,23126.333333,173.0,3,train
172.0,5,near_right,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637025,65.9775,7.75,-11.75,0.0,16333.75,173.0,3,train
173.0,0,far_left,5.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.51434,67.974,23.2,-27.0,0.2,5206.4,174.0,4,train
173.0,1,far_center,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.46995,19.495,14.75,-16.0,0.0,7762.5,174.0,3,train
173.0,2,far_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9068,42.44,-24.0,39.0,0.0,14931.0,174.0,1,train
173.0,3,near_left,7.0,7.0,9.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.766943,98.774286,4.428571,-43.142857,0.0,13557.571429,174.0,8,train
173.0,4,near_center,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.669933,62.326667,-15.833333,-19.0,0.333333,11715.333333,174.0,1,train
173.0,5,near_right,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.659,57.876667,1.666667,8.0,0.0,18527.666667,174.0,2,train
174.0,0,far_left,4.0,4.0,5.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.613875,60.8225,58.125,-14.5,0.25,5823.25,175.0,5,train
174.0,1,far_center,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.8189,61.453333,8.666667,16.666667,0.0,9242.666667,175.0,3,train
174.0,2,far_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5088,20.65,-20.5,1.0,0.0,13020.0,175.0,1,train
174.0,3,near_left,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.714287,75.16875,6.0,-7.375,0.0,13935.875,175.0,5,train
174.0,4,near_center,1.0,1.0,3.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9136,13.04,-13.0,0.0,0.0,18565.0,175.0,1,train
174.0,5,near_right,2.0,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.787,67.085,-10.5,22.5,0.0,21685.0,175.0,2,train
175.0,0,far_left,5.0,6.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.59826,63.868,56.9,-34.6,0.2,5683.0,176.0,5,train
